"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2016-12-24","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Oslob","Oslob","9.5331","123.4332","2","Philippine Star","National","1","A drug suspect was killed in a police raid in Oslob, Cebu on 24 Dec 2016."
"2016-12-24","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Farmers (Philippines)","Military Forces of t","nan","Civilians (Philippin","Farmers (Philippines","Central Luzon","Pampanga","Floridablanca","San Jose","14.9893","120.5126","1","Bulatlat; Front Line Defenders","Local partner-Other","1","A farmer activist and Secretary-General of Aguman dareng Maglalautang Campangan (AMC), a provincial chapter of the Alyansa ng mga Magbubukid sa Gitnang Luzon (AMGL), was shot dead in Barangay San Jose, Floridablanca, Pampanga on 24 Dec 2016. Karapatan claims it to be an extrajudicial killing by suspected state agents (assumed military)."
"2016-12-24","Explosions/Remote violence","Grenade","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Soccsksargen","Cotabato","Midsayap","Midsayap","7.1908","124.5302","2","Philippine Star; AFP","National-International","0","Unidentified assailants hurled a grenade at a police car parked in front of a Catholic church in Midsayap, Cotabato on 24 Dec 2016. At least 13 people were wounded, including a police officer. The perpetrators are unknown."
"2016-12-24","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2010-2016)","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","Soccsksargen","Cotabato","Midsayap","Midsayap","7.1908","124.5302","2","Minda News","Subnational","0","At least three individuals, including one police officer, were wounded by a bomb set off by unidentified assailants at a church in Midsayap town, Cotabato province on December 24, 2016."
"2016-12-25","Battles","Armed clash","MILF: Moro Islamic Liberation Front","","MILF: Moro Islamic Liberation Front","","MILF: Moro Islamic L","nan","MILF: Moro Islamic L","nan","Soccsksargen","Cotabato","Banisilan","Banisilan","7.4908","124.7241","2","Local Source","Subnational","6","Two feuding factions of the Moro Islamic Liberation Front (MILF) (led by of Ali Rajahmuda and Commander Tanda respectively) clashed in Banisilan area, North Cotabato between 25 - 27 Dec 2016. 7 people from Rajahmuda's faction and 10 people from Tanda's faction were killed over the initial three days of the clash."
"2016-12-26","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a police raid in Barangay Santa Monica, Novaliches, Quezon City on 26 Dec 2016."
"2016-12-26","Strategic developments","Arrests","ASG: Abu Sayyaf","","Police Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Police Forces of the","nan","Zamboanga Peninsula","Zamboanga del Sur","Zamboanga City","Zamboanga City","6.9102","122.0738","1","Philippine Star","National","0","Arrests: An Abu Sayyaf leader was arrested while being treated in a hospital in Zamboanga City on 26 Dec 2016."
"2016-12-26","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Quezon City, Metro Manila on 26 Dec 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-12-26","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Danao","Danao","10.54","123.9403","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed during a police raid at Danao City, Cebu on 26 Dec 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-12-26","Battles","Armed clash","MILF: Moro Islamic Liberation Front","","MILF: Moro Islamic Liberation Front","","MILF: Moro Islamic L","nan","MILF: Moro Islamic L","nan","Soccsksargen","Cotabato","Banisilan","Banisilan","7.4908","124.7241","2","Local Source","Subnational","6","Two feuding factions of the Moro Islamic Liberation Front (MILF) (led by of Ali Rajahmuda and Commander Tanda respectively) clashed in Banisilan area, North Cotabato between 25 - 27 Dec 2016. 7 people from Rajahmuda's faction and 10 people from Tanda's faction were killed over the initial three days of the clash."
"2016-12-27","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Pandi","Bagong Barrio","14.8844","120.9476","1","Philippine Star","National","1","A drug suspect was killed in a police raid in Barangay Bagong Barrio, Pandi, Bulacan on 27 Dec 2016."
