"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-06-26","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","Cotabato","Kidapawan","Kidapawan","7.0083","125.0894","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay Kalaisan, Kidapawan town, Cotabato province on either June 26 or June 27."
"2018-06-26","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cordova","Poblacion","10.2528","123.9474","1","Sunstar (Philippines)","National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants at Barangay Poblacion, Cordova town, Cebu province on June 26."
"2018-06-26","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Pampanga","Mabalacat","Mabalacat","15.222999999999999","120.5711","2","Philippine Star","National","1","A drug suspect was killed during a police operation at Barangay Dau, Mabalacat town, Pampanga province on June 26."
"2018-06-26","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-); Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Davao Region","Davao de Oro","Maco","Maco","7.3619","125.8552","1","Philippine Daily Inquirer","National","1","A village councilor was killed by assailants belonging to an unidentified group at Maco town, Davao de Oro province on June 26. The attack followed a firefight with the police which left one assailant injured."
"2018-06-26","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Jaen","Niyugan","15.3233","120.8862","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Niyugan, Jaen town, Nueva Ecija province on June 26."
"2018-06-26","Protests","Peaceful protest","Protesters (Philippines)","KABATAAN: Kabataan Partylist","","","Protesters (Philippi","KABATAAN: Kabataan P","nan","nan","Northern Mindanao","Misamis Oriental","Cagayan de Oro","Cagayan de Oro","8.4822","124.6472","1","Sunstar (Philippines)","National","0","Youth activists associated with the militant Kabataan Partylist held a demonstration in Cagayan de Oro City, Misamis Oriental province on June 26 against the government's new policy to arrest street loiterers."
"2018-06-27","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Farmers (Philippines); NFSW: National Federation of Sugar Workers; Labour Group (Philippines); FAW: Federation of Agricultural Workers; Journalists (Philippines)","Military Forces of t","nan","Civilians (Philippin","Farmers (Philippines","Western Visayas","Negros Occidental","San Carlos","San Carlos","10.484000000000002","123.4203","2","Front Line Defenders; ProtectDefenders.eu; Sunstar (Philippines)","Local partner-Other","1","A farmer-activist, former journalist, and chairperson of the Hacienda Medina Farmworkers' Association, an affiliate of the NFSW and FAW, was killed by suspected military agents at Barangay Rizal, San Carlos City, Negros Occidental on June 27 as reported by the human rights group Karapatan. Police probers, however, suspect that the attack may have been done by a hired killer over a financial problem."
"2018-06-27","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","","Unidentified Armed G","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Matalam","Kibia","7.126","124.9578","1","Philippine Daily Inquirer","National","1","Unidentified assailants shot and killed a militiaman at Barangay Kibia, Matalam town, Cotabato province on June 27."
"2018-06-27","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Dasmarinas","Dasmarinas","14.3294","120.9366","1","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants at Barangay Sampaloc 2, Dasmarinas town, Cavite province on June 27."
"2018-06-27","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Bohol","San Isidro","San Isidro","9.8666","123.9333","2","Philippine Daily Inquirer","National","1","A drug suspect and police officer was killed during a police operation at San Isidro town, Bohol province on June 27. He was formerly the assistant of a mayor. Victim assumed to be off-duty and unarmed at time of attack."
